dataset,policy_episode,policy_layers,policy_neurons,policy_loss,policy_probs,lr optimizer,search_space,state,max depth of child network,child_steps_episod,steps,reward,network_accuracy,moving_accuracy,total_reward,gradients_entropty_avg,gradients_entropty_std,trainable_variables,time_taken
mnist,535,2,35,62.285,"['0.051', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.008, 0.8]",9,50,49,0.99,99.35,99.38,529.33,691.17,58.99,2712266,1821.78
mnist,536,2,35,71.804,"['0.052', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.006, 0.95]",9,50,49,0.99,98.53,99.21,530.32,692.39,54.67,2712266,1822.58
mnist,537,2,35,73.473,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.005, 0.85]",9,50,441,0.99,98.81,98.83,531.31,692.14,58.7,2712266,1828.25
mnist,538,2,35,98.46,"['0.052', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.006, 0.75]",9,50,1029,0.99,99.36,99.37,532.3,691.12,59.66,2712266,1836.14
mnist,539,2,35,97.311,"['0.052', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.01, 0.75]",9,50,1421,0.99,99.39,99.4,533.29,691.05,58.53,2712266,1841.7
mnist,540,2,35,60.669,"['0.051', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.75]",9,50,1421,0.99,98.83,99.29,534.28,692.12,59.65,2712266,1843.06
mnist,541,2,35,123.905,"['0.051', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.07, 0.75]",9,50,1470,0.99,98.76,99.11,535.27,692.19,62.43,2712266,1844.25
mnist,542,2,35,40.127,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.85]",9,50,98,0.99,99.35,99.35,536.26,691.09,59.54,2712266,1851.05
mnist,543,2,35,112.965,"['0.051', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.09, 0.75]",9,50,98,0.99,98.76,99.23,537.25,692.2,59.31,2712266,1851.84
mnist,544,2,35,98.326,"['0.052', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.04, 0.8]",9,50,490,0.99,99.3,99.32,538.24,691.09,60.57,2712266,1857.26
mnist,545,2,35,55.206,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.85]",9,50,490,0.99,98.82,99.22,539.23,692.16,59.08,2712266,1858.1
mnist,546,2,35,61.997,"['0.051', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.04, 0.75]",9,50,490,0.99,98.8,99.14,540.22,692.18,57.92,2712266,1858.93
mnist,547,2,35,152.355,"['0.053', '0.050', '0.050', '0.056']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.009, 0.85]",9,50,1176,0.99,99.32,99.34,541.21,691.07,59.54,2712266,1869.92
mnist,548,2,35,53.839,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.8]",9,50,1176,0.99,98.75,99.22,542.2,692.13,61.42,2712266,1870.79
mnist,549,2,35,67.907,"['0.051', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.04, 0.8]",9,50,1225,0.99,98.8,99.07,543.19,692.11,58.46,2712266,1872.2
mnist,550,2,35,56.553,"['0.051', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.7]",9,50,1764,0.99,99.31,99.32,544.18,691.12,58.48,2712266,1879.31
mnist,551,2,35,128.702,"['0.052', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.03, 0.95]",9,50,1874,0.99,99.31,99.32,545.18,691.1,58.78,2712266,1881.43
mnist,552,2,35,57.936,"['0.051', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.95]",9,50,1874,0.99,98.75,99.21,546.16,692.16,57.72,2712266,1881.88
mnist,553,2,35,115.542,"['0.052', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.006, 0.75]",9,50,1874,0.99,98.71,99.11,547.15,692.22,57.99,2712266,1882.34
mnist,554,2,35,132.306,"['0.052', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.004, 0.75]",9,50,49,0.99,98.74,98.98,548.14,692.13,57.96,2712266,1883.43
mnist,555,2,35,98.526,"['0.052', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.005, 0.9]",9,50,833,0.99,99.34,99.35,549.13,691.02,58.38,2712266,1893.23
mnist,556,2,35,48.342,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.07, 0.85]",9,50,980,0.99,99.34,99.35,550.12,691.1,58.6,2712266,1895.57
mnist,557,2,35,127.687,"['0.052', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.002, 0.85]",9,50,980,0.99,98.84,99.25,551.11,692.06,57.98,2712266,1896.31
mnist,558,2,35,130.517,"['0.051', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.002, 0.7]",9,50,980,0.99,98.76,99.15,552.1,692.12,57.96,2712266,1897.2
mnist,559,2,35,68.855,"['0.052', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.03, 0.8]",9,50,1176,0.99,98.81,98.92,553.09,691.95,57.56,2712266,1900.22
mnist,560,2,35,49.718,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.75]",9,50,1862,0.99,99.31,99.34,554.08,691.08,58.62,2712266,1909.15
mnist,561,2,35,53.801,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.7]",9,50,147,0.99,99.36,99.36,555.07,691.01,58.04,2712266,1911.89
mnist,562,2,35,55.176,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.7]",9,50,147,0.99,98.89,99.27,556.06,691.94,58.09,2712266,1912.71
mnist,563,2,35,55.175,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.7]",9,50,147,0.99,98.85,99.18,557.05,692.01,57.61,2712266,1913.55
mnist,564,2,35,110.537,"['0.052', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.05, 0.9]",9,50,147,0.99,98.84,99.11,558.04,691.89,58.11,2712266,1914.37
mnist,565,2,35,55.19,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.9]",9,50,686,0.99,99.31,99.34,559.03,691.01,59.03,2712266,1921.04
mnist,566,2,35,53.796,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.7]",9,50,686,0.99,99.29,99.33,560.03,691.05,58.99,2712266,1921.8
mnist,567,2,35,52.428,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,784,0.99,99.31,99.33,561.02,691.04,59.66,2712266,1923.77
mnist,568,2,35,53.793,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.7]",9,50,784,0.99,99.29,99.32,562.01,691.04,59.44,2712266,1924.55
mnist,569,2,35,109.529,"['0.051', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.2, 0.006, 0.7]",9,50,931,0.99,99.32,99.32,563.01,691.02,59.28,2712266,1927.05
mnist,570,2,35,158.18,"['0.052', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.006, 0.9]",9,50,931,0.99,99.27,99.31,564.0,691.08,59.19,2712266,1927.84
mnist,571,2,35,83.409,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.25, 0.06, 0.75]",9,50,1029,0.99,99.3,99.32,564.99,691.05,59.15,2712266,1929.81
mnist,572,2,35,43.941,"['0.051', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.04, 0.7]",9,50,1029,0.99,99.29,99.31,565.98,691.07,59.12,2712266,1930.65
mnist,573,2,35,49.688,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,1078,0.99,99.28,99.3,566.98,691.05,59.12,2712266,1932.0
mnist,574,2,35,52.419,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1127,0.99,99.2,99.28,567.97,691.09,59.18,2712266,1933.35
mnist,575,2,35,52.418,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1127,0.99,98.68,99.16,568.96,691.86,55.08,2712266,1934.16
mnist,576,2,35,52.416,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1176,0.99,98.61,99.01,569.94,692.23,61.03,2712266,1935.47
mnist,577,2,35,52.414,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1176,0.98,98.0,98.81,570.92,692.82,68.62,2712266,1936.29
mnist,578,2,35,52.413,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1225,0.98,97.93,98.55,571.9,695.22,66.36,2712266,1937.67
mnist,579,2,35,52.411,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1274,0.97,97.38,98.33,572.88,695.23,70.18,2712266,1939.08
mnist,580,2,35,86.257,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.05, 0.03, 0.8]",9,50,245,0.99,99.17,99.17,573.87,691.58,58.55,2712266,1949.77
mnist,581,2,35,105.149,"['0.051', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.04, 0.9]",9,50,245,0.99,98.61,99.06,574.85,693.37,62.05,2712266,1951.27
mnist,582,2,35,49.696,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.75]",9,50,539,0.99,99.21,99.22,575.85,691.61,59.76,2712266,1955.43
mnist,583,2,35,49.655,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.95]",9,50,539,0.98,97.95,98.97,576.82,693.61,61.88,2712266,1956.67
mnist,584,2,35,51.028,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.95]",9,50,588,0.99,98.72,98.95,577.81,692.09,59.99,2712266,1958.08
mnist,585,2,35,100.798,"['0.051', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.2, 0.004, 0.8]",9,50,1568,0.99,99.12,99.12,578.8,692.45,58.68,2712266,1970.18
mnist,586,2,35,55.139,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.7]",9,50,1568,0.98,98.35,98.97,579.79,693.38,65.39,2712266,1970.98
mnist,587,2,35,110.457,"['0.051', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.09, 0.7]",9,50,1568,0.98,98.34,98.84,580.77,693.15,63.56,2712266,1971.71
mnist,588,2,35,88.39,"['0.051', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.05, 0.002, 0.75]",9,50,441,0.99,99.2,99.2,581.76,692.22,61.12,2712266,1981.14
mnist,589,2,35,53.767,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.95]",9,50,441,0.98,97.94,98.95,582.74,694.57,73.13,2712266,1982.0
mnist,590,2,35,51.014,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.95]",9,50,490,0.99,98.69,98.9,583.73,692.28,61.34,2712266,1983.45
mnist,591,2,35,51.012,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.95]",9,50,539,0.99,98.73,98.89,584.72,692.22,61.11,2712266,1984.83
mnist,592,2,35,105.615,"['0.051', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.004, 0.85]",9,50,539,0.98,97.88,98.69,585.69,694.28,64.59,2712266,1985.63
mnist,593,2,35,73.779,"['0.051', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.05, 0.004, 0.7]",9,50,1519,0.99,99.13,99.14,586.69,692.34,59.21,2712266,1998.23
mnist,594,2,35,41.797,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.08, 0.8]",9,50,1568,0.99,99.12,99.15,587.68,691.72,57.82,2712266,1999.65
mnist,595,2,35,45.528,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,1715,0.99,99.05,99.16,588.67,692.06,55.39,2712266,2002.04
mnist,596,2,35,84.784,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.08, 0.8]",9,50,49,0.99,99.01,99.16,589.66,692.05,53.68,2712266,2005.35
mnist,597,2,35,75.961,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.007, 0.9]",9,50,784,0.99,99.25,99.27,590.65,691.48,56.77,2712266,2015.13
mnist,598,2,35,52.365,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.7]",9,50,833,0.99,99.25,99.27,591.64,691.5,57.85,2712266,2016.59
mnist,599,2,35,33.177,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.03, 0.7]",9,50,833,0.99,99.23,99.26,592.63,691.88,57.0,2712266,2017.42
mnist,600,2,35,38.684,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.7]",9,50,833,0.99,98.64,99.14,593.62,693.06,57.79,2712266,2018.24
mnist,601,2,35,46.886,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.9]",9,50,931,0.99,99.09,99.17,594.61,691.96,60.11,2712266,2020.18
mnist,602,2,35,162.222,"['0.051', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.006, 0.7]",9,50,1078,0.99,99.16,99.17,595.6,691.86,59.17,2712266,2022.69
mnist,603,2,35,91.836,"['0.051', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.25, 0.06, 0.75]",9,50,1764,0.99,99.32,99.35,596.6,691.42,57.92,2712266,2031.7
mnist,604,2,35,50.998,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.95]",9,50,1813,0.99,99.24,99.32,597.59,691.44,58.28,2712266,2033.18
mnist,605,2,35,48.244,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1813,0.99,99.23,99.3,598.58,691.47,57.39,2712266,2033.99
mnist,606,2,35,120.451,"['0.051', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.008, 0.75]",9,50,1862,0.99,99.3,99.31,599.57,691.44,57.93,2712266,2035.43
mnist,607,2,35,49.648,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,1862,0.99,99.27,99.3,600.57,691.5,57.87,2712266,2036.31
mnist,608,2,35,105.467,"['0.051', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.05, 0.004, 0.85]",9,50,49,0.99,99.28,99.29,601.56,691.31,58.03,2712266,2038.04
mnist,609,2,35,50.993,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.95]",9,50,49,0.99,99.16,99.27,602.55,691.56,61.22,2712266,2038.8
mnist,610,2,35,90.107,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.04, 0.9]",9,50,49,0.98,98.35,99.08,603.54,692.89,60.35,2712266,2039.61
mnist,611,2,35,49.597,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.7]",9,50,1029,0.99,99.31,99.35,604.53,691.38,56.83,2712266,2052.47
mnist,612,2,35,74.745,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.05, 0.95]",9,50,1078,0.99,99.31,99.35,605.52,691.25,58.19,2712266,2053.88
mnist,613,2,35,50.026,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.08, 0.9]",9,50,1078,0.99,99.25,99.33,606.51,691.43,58.23,2712266,2054.68
mnist,614,2,35,38.672,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.7]",9,50,1078,0.99,98.62,99.19,607.5,692.54,58.19,2712266,2055.42
mnist,615,2,35,42.754,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.85]",9,50,1127,0.99,98.57,98.98,608.49,692.59,57.0,2712266,2056.71
mnist,616,2,35,45.492,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.9]",9,50,1666,0.99,99.0,99.28,609.48,691.65,53.02,2712266,2064.1
mnist,617,2,35,45.491,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.9]",9,50,1715,0.99,99.19,99.27,610.47,691.34,59.54,2712266,2065.63
mnist,618,2,35,44.111,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.9]",9,50,1715,0.98,98.18,99.05,611.45,692.86,63.2,2712266,2066.37
mnist,619,2,35,115.519,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.04, 0.9]",9,50,1862,0.99,98.59,98.8,612.44,692.6,62.71,2712266,2068.95
mnist,620,2,35,61.359,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.25, 0.003, 0.85]",9,50,735,0.99,99.3,99.3,613.43,691.32,58.95,2712266,2078.64
mnist,621,2,35,42.748,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.85]",9,50,735,0.99,98.66,99.17,614.42,692.65,61.71,2712266,2079.45
mnist,622,2,35,44.108,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.9]",9,50,735,0.99,98.62,99.06,615.4,692.58,60.28,2712266,2080.44
mnist,623,2,35,87.165,"['0.050', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.01, 0.85]",9,50,294,0.99,99.4,99.41,616.4,691.21,58.93,2712266,2098.7
mnist,624,2,35,45.485,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.9]",9,50,294,0.99,99.33,99.39,617.39,691.22,58.83,2712266,2099.46
mnist,625,2,35,73.391,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.006, 0.8]",9,50,294,0.99,98.77,99.27,618.38,692.47,60.36,2712266,2100.27
mnist,626,2,35,40.005,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.8]",9,50,686,0.99,99.28,99.33,619.37,691.32,58.0,2712266,2105.88
mnist,627,2,35,83.164,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.08, 0.9]",9,50,686,0.98,98.22,99.11,620.35,693.21,56.94,2712266,2106.66
mnist,628,2,35,113.748,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.005, 0.8]",9,50,1421,0.99,99.3,99.3,621.34,691.33,56.77,2712266,2116.23
mnist,629,2,35,44.083,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1519,0.99,99.02,99.26,622.33,691.49,61.14,2712266,2117.97
mnist,630,2,35,41.363,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,1617,0.99,99.18,99.22,623.33,691.37,58.27,2712266,2119.75
mnist,631,2,35,41.362,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,1617,0.99,99.15,99.2,624.32,691.32,58.77,2712266,2120.45
mnist,632,2,35,65.403,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.04, 0.7]",9,50,1764,0.99,99.16,99.19,625.31,691.34,56.67,2712266,2122.87
mnist,633,2,35,40.001,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.8]",9,50,245,0.99,99.25,99.28,626.3,691.4,57.63,2712266,2127.55
mnist,634,2,35,41.36,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,441,0.99,99.29,99.3,627.29,691.27,56.81,2712266,2130.41
mnist,635,2,35,41.359,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,637,0.99,99.3,99.35,628.29,691.33,57.06,2712266,2133.44
mnist,636,2,35,41.358,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,686,0.99,99.3,99.34,629.28,691.29,57.55,2712266,2134.73
mnist,637,2,35,93.898,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.25, 0.03, 0.85]",9,50,784,0.99,99.34,99.35,630.27,691.28,57.99,2712266,2136.58
mnist,638,2,35,96.133,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.004, 0.9]",9,50,784,0.99,98.6,99.2,631.26,692.65,56.7,2712266,2137.33
mnist,639,2,35,58.153,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.06, 0.7]",9,50,882,0.99,98.82,99.01,632.25,692.21,58.02,2712266,2139.21
mnist,640,2,35,59.787,"['0.050', '0.050', '0.050', '0.051']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.05, 0.7]",9,50,931,0.99,98.81,98.95,633.24,692.2,58.55,2712266,2140.58
mnist,641,2,35,93.478,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.04, 0.8]",9,50,931,0.99,98.76,98.91,634.22,692.33,58.68,2712266,2141.41
mnist,642,2,35,68.282,"['0.050', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.05, 0.006, 0.9]",9,50,1568,0.99,99.35,99.35,635.22,691.19,58.34,2712266,2149.18
mnist,643,2,35,148.291,"['0.050', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.05, 0.002, 0.95]",9,50,98,0.99,99.4,99.4,636.21,691.17,58.62,2712266,2154.75
